chrom	start	end	strand	name	commonName	type	source	novel
chr02	728251	729339	+	YBR251W	MRPS5	ORF-T	SGD	FALSE
chr02	729507	730067	+	YBR252W	DUT1	ORF-T	SGD	FALSE
chr02	730147	730660	+	YBR253W	SRB6	ORF-T	SGD	FALSE
chr02	731324	733620	+	YBR255W	MTC4	ORF-T	SGD	FALSE
chr02	735255	735694	+	SY_B0253W	SY_B0253W	SUT	genenv	TRUE
chr02	735772	736804	+	YBR257W	POP4	ORF-T	SGD	FALSE
chr02	737268	739540	+	YBR259W	YBR259W	ORF-T	SGD	FALSE
chr02	740591	740956	+	SY_B0256W	SY_B0256W	SUT	genenv	TRUE
chr02	743116	744756	+	YBR263W	SHM1	ORF-T	SGD	FALSE
chr02	745453	746573	+	YBR265W	TSC10	ORF-T	SGD	FALSE
chr02	746749	748054	+	YBR267W	REI1	ORF-T	SGD	FALSE
chr02	748206	748702	+	YBR268W	MRPL37	ORF-T	SGD	FALSE
chr02	748741	748997	+	SUT022	SUT022	SUT	XU09	FALSE
chr02	749728	750313	+	SY_B0262W	SY_B0262W	SUT	genenv	TRUE
chr02	751775	753159	+	YBR271W	YBR271W	ORF-T	SGD	FALSE
chr02	756503	758335	+	YBR274W	CHK1	ORF-T	SGD	FALSE
chr02	767191	768007	+	YBR278W	DPB3	ORF-T	SGD	FALSE
chr02	768151	769687	+	YBR279W	PAF1	ORF-T	SGD	FALSE
chr02	775169	775713	+	YBR282W	MRPL27	ORF-T	SGD	FALSE
chr02	775969	777614	+	SY_B0268W	SY_B0268W	SUT	genenv	TRUE
chr02	777826	780716	+	YBR284W	YBR284W	ORF-T	SGD	FALSE
chr02	780724	781324	+	YBR285W	YBR285W	ORF-T	SGD	FALSE
chr02	781636	783332	+	YBR286W	APE3	ORF-T	SGD	FALSE
chr02	783436	784972	+	YBR287W	YBR287W	ORF-T	SGD	FALSE
chr02	785472	786166	+	SY_B0273W	SY_B0273W	SUT	genenv	TRUE
chr02	786589	789368	+	YBR289W	SNF5	ORF-T	SGD	FALSE
chr02	789504	790632	+	YBR290W	BSD2	ORF-T	SGD	FALSE
chr02	791376	791640	+	SY_B0276W	SUT_SY0044	SUT	XU11	FALSE
chr02	792393	793370	+	SUT023	SUT023	SUT	XU09	FALSE
chr02	794036	795620	+	YBR293W	VBA2	ORF-T	SGD	FALSE
chr02	796071	798812	+	YBR294W	SUL1	ORF-T	SGD	TRUE
chr02	799741	803567	+	YBR295W	PCA1	ORF-T	SGD	FALSE
chr02	802527	803458	+	YBR295W	PCA1	ORF-T	SGD	FALSE
chr02	806282	807395	+	SUT024	SUT024	SUT	XU09	FALSE
chr02	806817	807382	+	SUT024	SUT024	SUT	XU09	FALSE
chr02	807431	809113	+	YBR297W	MAL33	ORF-T	SGD	FALSE
chr02	10013	10709	-	YBL107C	YBL107C	ORF-T	SGD	FALSE
chr02	10757	14077	-	YBL106C	SRO77	ORF-T	SGD	FALSE
chr02	14325	18125	-	YBL105C	PKC1	ORF-T	SGD	FALSE
chr02	18253	21469	-	YBL104C	YBL104C	ORF-T	SGD	FALSE
chr02	21998	23969	-	YBL103C	RTG3	ORF-T	SGD	FALSE
chr02	25114	27986	-	YBL101C	ECM21	ORF-T	SGD	FALSE
chr02	37116	38087	-	YBL100C	YBL100C	ORF-T	SGD	TRUE
chr02	43259	44215	-	YBL096C	YBL096C	ORF-T	SGD	TRUE
chr02	44285	45197	-	YBL093C	ROX3	ORF-T	SGD	FALSE
chr02	46694	47358	-	YBL091C-A	SCS22	ORF-T	SGD	FALSE
chr02	47382	48854	-	YBL091C	MAP2	ORF-T	SGD	FALSE
chr02	51078	59830	-	YBL088C	TEL1	ORF-T	SGD	FALSE
chr02	59894	61038	-	YBL087C	RPL23A	ORF-T	SGD	FALSE
chr02	61409	62881	-	YBL086C	YBL086C	ORF-T	SGD	FALSE
chr02	67220	69765	-	YBL084C	CDC27	ORF-T	SGD	FALSE
chr02	69845	71399	-	YBL082C	ALG3	ORF-T	SGD	FALSE
chr02	73260	74972	-	YBL080C	PET112	ORF-T	SGD	FALSE
chr02	80117	80998	-	YBL078C	ATG8	ORF-T	SGD	FALSE
chr02	81158	84510	-	YBL076C	ILS1	ORF-T	SGD	FALSE
chr02	84654	88062	-	YBL075C	SSA3	ORF-T	SGD	FALSE
chr02	88582	89694	-	YBL072C	RPS8A	ORF-T	SGD	FALSE
chr02	91726	92430	-	SY_B0306C	SUT_SY0609	SUT	XU11	FALSE
chr02	92647	92869	-	SY_B0307C	SY_B0307C	SUT	genenv	TRUE
chr02	93823	96400	-	YBL067C	UBP13	ORF-T	SGD	FALSE
chr02	96664	100405	-	YBL066C	SEF1	ORF-T	SGD	FALSE
chr02	100541	101453	-	YBL064C	PRX1	ORF-T	SGD	FALSE
chr02	105447	107751	-	YBL061C	SKT5	ORF-T	SGD	FALSE
chr02	110183	110807	-	YBL059C-A	CMC2	ORF-T	SGD	FALSE
chr02	112959	113687	-	YBL057C	PTH2	ORF-T	SGD	FALSE
chr02	114295	115171	-	SY_B0314C	SY_B0314C	SUT	genenv	TRUE
chr02	115712	117456	-	YBL055C	YBL055C	ORF-T	SGD	FALSE
chr02	117470	119249	-	SY_B0316C	SY_B0316C	SUT	genenv	TRUE
chr02	119592	122379	-	YBL052C	SAS3	ORF-T	SGD	FALSE
chr02	122571	125086	-	YBL051C	PIN4	ORF-T	SGD	FALSE
chr02	126286	127749	-	SUT438	SUT438	SUT	XU09	FALSE
chr02	127862	132463	-	YBL047C	EDE1	ORF-T	SGD	FALSE
chr02	134114	136075	-	YBL045C	COR1	ORF-T	SGD	FALSE
chr02	138422	140615	-	YBL042C	FUI1	ORF-T	SGD	FALSE
chr02	142272	143200	-	YBL040C	ERD2	ORF-T	SGD	FALSE
chr02	143206	143378	-	SY_B0324C	SY_B0324C	SUT	genenv	TRUE
chr02	144120	146088	-	YBL039C	URA7	ORF-T	SGD	FALSE
chr02	150592	151512	-	YBL036C	YBL036C	ORF-T	SGD	FALSE
chr02	151520	153969	-	YBL035C	POL12	ORF-T	SGD	FALSE
chr02	154009	158737	-	YBL034C	STU1	ORF-T	SGD	FALSE
chr02	158841	160001	-	YBL033C	RIB1	ORF-T	SGD	FALSE
chr02	163042	164434	-	YBL030C	PET9	ORF-T	SGD	FALSE
chr02	164586	165170	-	YBL029C-A	YBL029C-A	ORF-T	SGD	FALSE
chr02	165416	166115	-	SY_B0332C	SY_B0332C	SUT	genenv	TRUE
chr02	166178	167221	-	SUT439	SUT439	SUT	XU09	FALSE
chr02	167510	168167	-	YBL028C	YBL028C	ORF-T	SGD	FALSE
chr02	169659	170238	-	SUT440	SUT440	SUT	XU09	FALSE
chr02	170398	170705	-	SUT441	SUT441	SUT	XU09	FALSE
chr02	174978	177921	-	YBL023C	MCM2	ORF-T	SGD	FALSE
chr02	178121	181722	-	YBL022C	PIM1	ORF-T	SGD	FALSE
chr02	181810	182466	-	YBL021C	HAP3	ORF-T	SGD	FALSE
chr02	184391	184768	-	SY_B0340C	SY_B0340C	SUT	genenv	TRUE
chr02	185734	186169	-	SY_B0341C	SY_B0341C	SUT	genenv	TRUE
chr02	186211	186851	-	YBL018C	POP8	ORF-T	SGD	FALSE
chr02	187094	192364	-	YBL017C	PEP1	ORF-T	SGD	FALSE
chr02	187101	192081	-	YBL017C	PEP1	ORF-T	SGD	FALSE
chr02	192986	193257	-	SY_B0345C	SY_B0345C	SUT	genenv	TRUE
chr02	193355	193748	-	SY_B0346C	SY_B0346C	SUT	genenv	TRUE
chr02	193794	194230	-	SY_B0347C	SY_B0347C	SUT	genenv	TRUE
chr02	196163	196671	-	SY_B0348C	SY_B0348C	SUT	genenv	TRUE
chr02	196821	197247	-	SY_B0349C	SY_B0349C	SUT	genenv	TRUE
chr02	197289	197678	-	SY_B0350C	SY_B0350C	SUT	genenv	TRUE
chr02	198421	199036	-	SY_B0351C	SY_B0351C	SUT	genenv	TRUE
chr02	199241	202113	-	YBL014C	RRN6	ORF-T	SGD	FALSE
chr02	206170	207298	-	YBL010C	YBL010C	ORF-T	SGD	FALSE
chr02	212786	216787	-	YBL007C	SLA1	ORF-T	SGD	FALSE
chr02	216803	217491	-	YBL006C	LDB7	ORF-T	SGD	FALSE
chr02	218547	219979	-	SY_B0356C	SUT_SY0615	SUT	XU11	FALSE
chr02	235405	236149	-	YBL003C	HTA2	ORF-T	SGD	FALSE
chr02	237221	237846	-	YBL001C	ECM15	ORF-T	SGD	FALSE
chr02	239113	241705	-	YBR001C	NTH2	ORF-T	SGD	FALSE
chr02	241825	242937	-	YBR002C	RER2	ORF-T	SGD	FALSE
chr02	244609	246041	-	YBR004C	GPI18	ORF-T	SGD	FALSE
chr02	247132	248868	-	SUT443	SUT443	SUT	XU09	FALSE
chr02	248924	251421	-	YBR007C	DSF2	ORF-T	SGD	FALSE
chr02	252189	252681	-	SY_B0364C	SY_B0364C	SUT	genenv	TRUE
chr02	252741	255536	-	YBR008C	FLR1	ORF-T	SGD	FALSE
chr02	255584	256056	-	YBR009C	HHF1	ORF-T	SGD	FALSE
chr02	257289	258369	-	YBR011C	IPP1	ORF-T	SGD	FALSE
chr02	265842	266386	-	YBR013C	YBR013C	ORF-T	SGD	FALSE
chr02	266794	267770	-	YBR014C	GRX7	ORF-T	SGD	FALSE
chr02	267915	269971	-	YBR015C	MNN2	ORF-T	SGD	FALSE
chr02	271139	274099	-	YBR017C	KAP104	ORF-T	SGD	FALSE
chr02	274501	275918	-	YBR018C	GAL7	ORF-T	SGD	FALSE
chr02	275938	276350	-	YBR018C, YBR019C	GAL7, GAL10	ORF-T	XU09	TRUE
chr02	276397	278746	-	YBR019C	GAL10	ORF-T	SGD	FALSE
chr02	276451	276867	-	YBR018C, YBR019C	GAL7, GAL10	ORF-T	XU09	FALSE
chr02	281106	283846	-	SY_B0376C	SY_B0376C	SUT	genenv	TRUE
chr02	284571	288403	-	YBR023C	CHS3	ORF-T	SGD	FALSE
chr02	288623	289485	-	SY_B0378C	SY_B0378C	SUT	genenv	TRUE
chr02	290716	292420	-	YBR025C	OLA1	ORF-T	SGD	FALSE
chr02	293068	294460	-	YBR026C	ETR1	ORF-T	SGD	FALSE
chr02	294588	296444	-	YBR028C	YBR028C	ORF-T	SGD	FALSE
chr02	296636	298204	-	YBR029C	CDS1	ORF-T	SGD	FALSE
chr02	301696	304960	-	SUT445	SUT445	SUT	XU09	FALSE
chr02	305096	306376	-	YBR034C	HMT1	ORF-T	SGD	FALSE
chr02	306480	307344	-	YBR035C	PDX3	ORF-T	SGD	FALSE
chr02	307416	307640	-	SY_B0386C	SNR161	other	XU11	FALSE
chr02	307698	308390	-	SY_B0387C	SY_B0387C	SUT	genenv	TRUE
chr02	309200	310728	-	YBR036C	CSG2	ORF-T	SGD	FALSE
chr02	310784	311857	-	YBR037C	SCO1	ORF-T	SGD	FALSE
chr02	315236	315539	-	SY_B0390C	SY_B0390C	SUT	genenv	TRUE
chr02	316003	316760	-	SY_B0391C	SY_B0391C	SUT	genenv	TRUE
chr02	320821	322029	-	YBR042C	CST26	ORF-T	SGD	FALSE
chr02	322125	324478	-	YBR043C	QDR3	ORF-T	SGD	FALSE
chr02	324630	326503	-	YBR044C	TCM62	ORF-T	SGD	FALSE
chr02	327745	328963	-	SY_B0395C	SY_B0395C	SUT	genenv	TRUE
chr02	328497	330578	-	YBR045C	GIP1	ORF-T	SGD	FALSE
chr02	330594	331898	-	YBR046C	ZTA1	ORF-T	SGD	FALSE
chr02	334555	337315	-	YBR049C	REB1	ORF-T	SGD	FALSE
chr02	337555	338697	-	YBR050C	REG2	ORF-T	SGD	FALSE
chr02	339041	339793	-	YBR052C	RFS1	ORF-T	SGD	FALSE
chr02	339993	341145	-	YBR053C	YBR053C	ORF-T	SGD	FALSE
chr02	344890	347698	-	YBR055C	PRP6	ORF-T	SGD	FALSE
chr02	349837	351116	-	SY_B0403C	SY_B0403C	SUT	genenv	TRUE
chr02	352410	353754	-	YBR057C	MUM2	ORF-T	SGD	FALSE
chr02	353930	356434	-	YBR058C	UBP14	ORF-T	SGD	FALSE
chr02	356498	357002	-	YBR058C-A	TSC3	ORF-T	SGD	FALSE
chr02	357122	360706	-	YBR059C	AKL1	ORF-T	SGD	FALSE
chr02	360930	362986	-	YBR060C	ORC2	ORF-T	SGD	FALSE
chr02	365053	366141	-	YBR061C	TRM7	ORF-T	SGD	FALSE
chr02	366237	367004	-	YBR062C	YBR062C	ORF-T	SGD	FALSE
chr02	367236	368604	-	YBR063C	YBR063C	ORF-T	SGD	FALSE
chr02	368676	370148	-	YBR065C	ECM2	ORF-T	SGD	FALSE
chr02	370357	371149	-	YBR066C	NRG2	ORF-T	SGD	FALSE
chr02	371255	372298	-	SY_B0414C	SY_B0414C	SUT	genenv	TRUE
chr02	372350	373190	-	YBR067C	TIP1	ORF-T	SGD	FALSE
chr02	373248	373721	-	SY_B0416C	SY_B0416C	SUT	genenv	TRUE
chr02	374049	376153	-	YBR068C	BAP2	ORF-T	SGD	FALSE
chr02	376241	376801	-	YBR069C	TAT1	ORF-T	XU09	TRUE
chr02	376809	378953	-	YBR069C	TAT1	ORF-T	SGD	FALSE
chr02	379569	380385	-	YBR070C	ALG14	ORF-T	SGD	FALSE
chr02	380640	381727	-	SY_B0421C	SY_B0421C	SUT	genenv	TRUE
chr02	388469	388728	-	SY_B0422C	SY_B0422C	SUT	genenv	TRUE
chr02	389912	391381	-	SY_B0423C	SY_B0423C	SUT	genenv	TRUE
chr02	391560	392009	-	YBR076C-A	YBR076C-A	ORF-T	SGD	TRUE
chr02	392025	392769	-	YBR077C	SLM4	ORF-T	SGD	FALSE
chr02	393768	395163	-	SY_B0426C	SY_B0426C	SUT	genenv	TRUE
chr02	395670	398718	-	YBR079C	RPG1	ORF-T	SGD	FALSE
chr02	398910	401382	-	YBR080C	SEC18	ORF-T	SGD	FALSE
chr02	401566	404694	-	YBR081C	SPT7	ORF-T	SGD	FALSE
chr02	412822	413655	-	YBR082C	UBC4	ORF-T	SGD	FALSE
chr02	414323	414796	-	CUT453	CUT453	CUT	XU09	FALSE
chr02	420447	421679	-	YBR084C-A	RPL19A	ORF-T	SGD	FALSE
chr02	423338	424367	-	SY_B0433C	SY_B0433C	SUT	genenv	TRUE
chr02	424895	425647	-	YBR085C-A	YBR085C-A	ORF-T	SGD	FALSE
chr02	426439	429719	-	YBR086C	IST2	ORF-T	SGD	FALSE
chr02	429916	431194	-	SY_B0436C	SY_B0436C	SUT	genenv	TRUE
chr02	431255	432191	-	YBR088C	POL30	ORF-T	SGD	FALSE
chr02	432303	433288	-	YBR089C-A	NHP6B	ORF-T	SGD	FALSE
chr02	433392	433872	-	YBR091C	TIM12	ORF-T	SGD	FALSE
chr02	433928	435513	-	YBR092C	PHO3	ORF-T	SGD	FALSE
chr02	435825	437353	-	YBR093C	PHO5	ORF-T	SGD	FALSE
chr02	437397	438170	-	SUT446	SUT446	SUT	XU09	FALSE
chr02	440650	442106	-	YBR095C	RXT2	ORF-T	SGD	FALSE
chr02	449274	450065	-	YBR099C	YBR099C	ORF-T	SGD	TRUE
chr02	450106	451138	-	YBR101C	FES1	ORF-T	SGD	FALSE
chr02	451154	453778	-	YBR102C	EXO84	ORF-T	SGD	FALSE
chr02	457099	458503	-	YBR105C	VID24	ORF-T	SGD	FALSE
chr02	459109	459394	-	SY_B0448C	SY_B0448C	SUT	genenv	TRUE
chr02	459745	461004	-	YBR107C	IML3	ORF-T	SGD	FALSE
chr02	464082	464850	-	YBR109C	CMD1	ORF-T	SGD	FALSE
chr02	466956	467493	-	SY_B0451C	SY_B0451C	SUT	genenv	TRUE
chr02	467548	468308	-	YBR111C	YSA1	ORF-T	SGD	FALSE
chr02	469068	472445	-	YBR112C	CYC8	ORF-T	SGD	FALSE
chr02	476174	480526	-	YBR115C	LYS2	ORF-T	SGD	FALSE
chr02	480712	482953	-	YBR117C	TKL2	ORF-T	SGD	FALSE
chr02	483327	483822	-	SY_B0456C	SY_B0456C	SUT	genenv	TRUE
chr02	486842	487506	-	YBR120C	CBP6	ORF-T	SGD	FALSE
chr02	487698	490029	-	YBR121C	GRS1	ORF-T	SGD	FALSE
chr02	490245	491029	-	YBR122C	MRPL36	ORF-T	SGD	FALSE
chr02	491157	493261	-	YBR123C	TFC1	ORF-T	SGD	FALSE
chr02	493341	495043	-	YBR125C	PTC4	ORF-T	SGD	FALSE
chr02	495280	497000	-	YBR126C	TPS1	ORF-T	SGD	FALSE
chr02	497658	499436	-	YBR127C	VMA2	ORF-T	SGD	FALSE
chr02	499562	500754	-	YBR128C	ATG14	ORF-T	SGD	FALSE
chr02	500826	501932	-	YBR129C	OPY1	ORF-T	SGD	FALSE
chr02	502028	503492	-	YBR130C	SHE3	ORF-T	SGD	FALSE
chr02	506134	508063	-	YBR132C	AGP2	ORF-T	SGD	FALSE
chr02	508123	511004	-	YBR133C	HSL7	ORF-T	SGD	FALSE
chr02	520216	521993	-	YBR138C	YBR138C	ORF-T	SGD	FALSE
chr02	523801	533457	-	YBR140C	IRA1	ORF-T	SGD	FALSE
chr02	533465	534617	-	YBR141C	YBR141C	ORF-T	SGD	FALSE
chr02	537169	538842	-	YBR143C	SUP45	ORF-T	SGD	FALSE
chr02	539060	539527	-	SY_B0473C	SY_B0473C	SUT	genenv	TRUE
chr02	545518	546047	-	SY_B0474C	SY_B0474C	SUT	genenv	TRUE
chr02	546269	547614	-	SUT447	SUT447	SUT	XU09	FALSE
chr02	547737	551104	-	YBR150C	TBS1	ORF-T	SGD	FALSE
chr02	551201	552115	-	SY_B0477C	SY_B0477C	SUT	genenv	TRUE
chr02	554944	555800	-	YBR154C	RPB5	ORF-T	SGD	FALSE
chr02	555911	556194	-	CUT456	CUT456	CUT	XU09	FALSE
chr02	557600	559920	-	YBR156C	SLI15	ORF-T	SGD	FALSE
chr02	560096	561088	-	YBR157C	ICS2	ORF-T	SGD	FALSE
chr02	561144	562289	-	YBR157C	ICS2	ORF-T	XU09	TRUE
chr02	566662	567453	-	SY_B0483C	SY_B0483C	SUT	genenv	TRUE
chr02	569551	571521	-	YBR162C	TOS1	ORF-T	SGD	FALSE
chr02	574169	575233	-	YBR164C	ARL1	ORF-T	SGD	FALSE
chr02	576337	577929	-	YBR166C	TYR1	ORF-T	SGD	FALSE
chr02	578049	578889	-	YBR167C	POP7	ORF-T	SGD	FALSE
chr02	580361	582745	-	YBR169C	SSE2	ORF-T	SGD	FALSE
chr02	582857	584817	-	YBR170C	NPL4	ORF-T	SGD	FALSE
chr02	585681	588171	-	YBR172C	SMY2	ORF-T	SGD	FALSE
chr02	588267	588891	-	YBR173C	UMP1	ORF-T	SGD	FALSE
chr02	591283	592875	-	YBR177C	EHT1	ORF-T	SGD	FALSE
chr02	593115	595891	-	YBR179C	FZO1	ORF-T	SGD	FALSE
chr02	596336	597997	-	SUT448	SUT448	SUT	XU09	FALSE
chr02	598263	599519	-	YBR181C	RPS6B	ORF-T	SGD	FALSE
chr02	599839	600575	-	YBR182C	SMP1	ORF-T	XU09	FALSE
chr02	600607	601687	-	YBR182C	SMP1	ORF-T	SGD	FALSE
chr02	605697	606689	-	YBR185C	MBA1	ORF-T	SGD	FALSE
chr02	608041	608910	-	SUT449	SUT449	SUT	XU09	FALSE
chr02	610075	610875	-	YBR188C	NTC20	ORF-T	SGD	FALSE
chr02	611781	612151	-	SY_B0501C	SY_B0501C	SUT	genenv	TRUE
chr02	615332	616500	-	YBR193C	MED8	ORF-T	SGD	FALSE
chr02	617188	618612	-	YBR195C	MSI1	ORF-T	SGD	FALSE
chr02	618748	620628	-	YBR196C	PGI1	ORF-T	SGD	FALSE
chr02	620676	621445	-	YBR196C-A	YBR196C-A	ORF-T	SGD	TRUE
chr02	621461	622574	-	YBR197C	YBR197C	ORF-T	SGD	FALSE
chr02	622694	625262	-	YBR198C	TAF5	ORF-T	SGD	FALSE
chr02	626344	627013	-	SY_B0508C	SY_B0508C	SUT	genenv	TRUE
chr02	627054	627249	-	SY_B0509C	SY_B0509C	SUT	genenv	TRUE
chr02	629354	629890	-	SY_B0510C	SY_B0510C	SUT	genenv	TRUE
chr02	630887	631743	-	YBR201C-A	YBR201C-A	ORF-T	SGD	FALSE
chr02	635517	636466	-	SY_B0512C	SUT_SY0626	SUT	XU11	FALSE
chr02	638672	640136	-	YBR204C	YBR204C	ORF-T	SGD	FALSE
chr02	640617	641364	-	SY_B0514C	SY_B0514C	SUT	genenv	TRUE
chr02	643281	646649	-	YBR208C	DUR1%2C2	ORF-T	SGD	FALSE
chr02	646657	648921	-	YBR208C	DUR1%2C2	ORF-T	SGD	FALSE
chr02	648945	649392	-	YBR208C	DUR1%2C2	ORF-T	XU09	TRUE
chr02	652930	654162	-	YBR211C	AME1	ORF-T	SGD	FALSE
chr02	658134	659660	-	SY_B0519C	SY_B0519C	SUT	genenv	TRUE
chr02	662220	664568	-	YBR216C	YBP1	ORF-T	SGD	FALSE
chr02	665472	669304	-	YBR218C	PYC2	ORF-T	SGD	FALSE
chr02	669633	671689	-	YBR220C	YBR220C	ORF-T	SGD	FALSE
chr02	671833	673409	-	YBR221C	PDB1	ORF-T	SGD	FALSE
chr02	673529	675321	-	YBR222C	PCS60	ORF-T	SGD	FALSE
chr02	675425	677265	-	YBR223C	TDP1	ORF-T	SGD	FALSE
chr02	680411	682147	-	YBR227C	MCX1	ORF-T	SGD	FALSE
chr02	682314	683100	-	SY_B0527C	SY_B0527C	SUT	genenv	TRUE
chr02	683147	686179	-	YBR229C	ROT2	ORF-T	SGD	FALSE
chr02	686299	687027	-	YBR230C	OM14	ORF-T	SGD	FALSE
chr02	687611	688779	-	LSR1	LSR1	other	SGD	FALSE
chr02	689055	690095	-	YBR231C	SWC5	ORF-T	SGD	FALSE
chr02	692263	693575	-	YBR234C	ARC40	ORF-T	SGD	FALSE
chr02	697151	698671	-	YBR236C	ABD1	ORF-T	SGD	FALSE
chr02	701511	704327	-	YBR238C	YBR238C	ORF-T	SGD	FALSE
chr02	705223	707080	-	YBR239C	ERT1	ORF-T	SGD	FALSE
chr02	707322	709114	-	YBR240C	THI2	ORF-T	SGD	FALSE
chr02	709426	711082	-	YBR241C	YBR241C	ORF-T	SGD	FALSE
chr02	712198	713782	-	YBR243C	ALG7	ORF-T	SGD	FALSE
chr02	715038	718334	-	YBR245C	ISW1	ORF-T	SGD	FALSE
chr02	719822	721438	-	YBR247C	ENP1	ORF-T	SGD	FALSE
chr02	721694	723502	-	YBR248C	HIS7	ORF-T	SGD	FALSE
chr02	723702	725070	-	YBR249C	ARO4	ORF-T	SGD	FALSE
chr02	729206	729780	-	SY_B0543C	SY_B0543C	SUT	genenv	TRUE
chr02	730559	731232	-	YBR254C	TRS20	ORF-T	SGD	FALSE
chr02	733448	734056	-	YBR255C-A	YBR255C-A	ORF-T	SGD	FALSE
chr02	734232	735096	-	YBR256C	RIB5	ORF-T	SGD	FALSE
chr02	736272	737144	-	YBR258C	SHG1	ORF-T	SGD	FALSE
chr02	739472	741600	-	YBR260C	RGD1	ORF-T	SGD	FALSE
chr02	741632	742512	-	YBR261C	TAE1	ORF-T	SGD	FALSE
chr02	742592	743024	-	YBR262C	AIM5	ORF-T	SGD	FALSE
chr02	744720	745336	-	YBR264C	YPT10	ORF-T	SGD	FALSE
chr02	748930	749538	-	YBR269C	FMP21	ORF-T	SGD	FALSE
chr02	749674	751643	-	YBR270C	BIT2	ORF-T	SGD	FALSE
chr02	753075	754763	-	YBR272C	HSM3	ORF-T	SGD	FALSE
chr02	754955	756347	-	YBR273C	UBX7	ORF-T	SGD	FALSE
chr02	758195	764187	-	YBR275C	RIF1	ORF-T	SGD	FALSE
chr02	764483	767107	-	YBR276C	PPS1	ORF-T	SGD	FALSE
chr02	769579	771667	-	YBR280C	SAF1	ORF-T	SGD	FALSE
chr02	771755	774587	-	YBR281C	DUG2	ORF-T	SGD	FALSE
chr02	775725	777557	-	YBR283C	SSH1	ORF-T	SGD	FALSE
chr02	777582	777987	-	SY_B0561C	SY_B0561C	SUT	genenv	TRUE
chr02	779298	780322	-	SY_B0562C	SY_B0562C	SUT	genenv	TRUE
chr02	780594	781426	-	SY_B0563C	SY_B0563C	SUT	genenv	TRUE
chr02	781629	783107	-	SY_B0564C	SY_B0564C	SUT	genenv	TRUE
chr02	784840	786481	-	YBR288C	APM3	ORF-T	SGD	FALSE
chr02	790556	791580	-	YBR291C	CTP1	ORF-T	SGD	FALSE
chr02	791876	792742	-	YBR292C	YBR292C	other	XU09	FALSE
chr02	793326	793832	-	SUT451	SUT451	SUT	XU09	FALSE
chr02	795329	795972	-	SY_B0569C	SY_B0569C	SUT	genenv	TRUE
chr02	796024	799168	-	SUT452	SUT452	SUT	XU09	FALSE
chr02	799674	802869	-	SUT453	SUT453	SUT	XU09	FALSE
chr02	803515	805547	-	YBR296C	PHO89	ORF-T	SGD	FALSE
chr02	806238	806954	-	SUT454	SUT454	SUT	XU09	FALSE
chr02	809357	811837	-	YBR298C	MAL31	ORF-T	SGD	FALSE
chr03	16018	16608	+	SY_C0001W	SY_C0001W	SUT	genenv	TRUE
chr03	17241	18658	+	YCL063W	VAC17	ORF-T	SGD	FALSE
chr03	22514	22914	+	SY_C0003W	SUT_SY0046	SUT	XU11	FALSE
chr03	23554	23986	+	YCL058W-A	ADF1	ORF-T	SGD	FALSE
chr03	24746	27042	+	YCL057W	PRD1	ORF-T	SGD	FALSE
chr03	27890	28954	+	YCL055W	KAR4	ORF-T	SGD	FALSE
chr03	29130	30522	+	SY_C0007W	SUT_SY0047	SUT	XU11	FALSE
chr03	30826	31218	+	SY_C0008W	SUT_SY0048	SUT	XU11	FALSE
chr03	31426	34074	+	YCL054W	SPB1	ORF-T	SGD	FALSE
chr03	35562	37698	+	YCL051W	LRE1	ORF-T	SGD	FALSE
chr03	39066	39410	+	CUT040	CUT040	CUT	XU09	FALSE
chr03	39634	40866	+	SUT025	SUT025	SUT	XU09	FALSE
chr03	41010	41370	+	SUT025	SUT025	SUT	XU09	FALSE
chr03	41434	41938	+	YCL048W-A	YCL048W-A	ORF-T	SGD	FALSE
chr03	43308	43580	+	YCL048W	SPS22	ORF-T	SGD	TRUE
chr03	44288	44533	+	SY_C0016W	SY_C0016W	SUT	genenv	TRUE
chr03	50804	52548	+	YCL040W	GLK1	ORF-T	SGD	FALSE
chr03	52628	54916	+	YCL039W	GID7	ORF-T	SGD	FALSE
chr03	58968	60826	+	YCL036W	GFD2	ORF-T	SGD	FALSE
chr03	61618	62746	+	YCL034W	LSB5	ORF-T	SGD	FALSE
chr03	63420	64724	+	YCL032W	STE50	ORF-T	SGD	FALSE
chr03	70108	71476	+	YCL028W	RNQ1	ORF-T	SGD	FALSE
chr03	71772	73460	+	YCL027W	FUS1	ORF-T	SGD	FALSE
chr03	74716	75364	+	SY_C0024W	SUT_SY0053	SUT	XU11	FALSE
chr03	77300	77654	+	SY_C0025W	SY_C0025W	SUT	genenv	TRUE
chr03	77725	78085	+	SY_C0026W	SUT_SY0054	SUT	XU11	FALSE
chr03	79142	82360	+	YCL024W	KCC4	ORF-T	SGD	FALSE
chr03	91210	92690	+	YCL018W	LEU2	ORF-T	SGD	FALSE
chr03	96274	101354	+	YCL014W	BUD3	ORF-T	SGD	FALSE
chr03	107075	107644	+	YCL005W-A	VMA9	ORF-T	SGD	FALSE
chr03	108068	108980	+	YCL005W	LDB16	ORF-T	SGD	FALSE
chr03	109116	110804	+	YCL004W	PGS1	ORF-T	SGD	FALSE
chr03	111061	111685	+	YCL004W	PGS1	ORF-T	XU09	TRUE
chr03	111942	112686	+	YCL001W	RER1	ORF-T	SGD	FALSE
chr03	113036	114235	+	YCL001W-A	YCL001W-A	ORF-T	SGD	TRUE
